title,domain,score,country_code,reg_dtime
404 Error: Page Not Found | Wix Studio,http://extensionscoinbaisus.wixstudio.com,Low,US,2026-06-18 02:20:02 (UTC)
Trezor Wallet Recovery,http://trezor-help.support,Critical,US,2026-06-18 02:20:23 (UTC)
GEBYAR UNDIAN SHOPEE 2020,http://shopeeprize339.blogspot.com,Low,US,2026-06-18 02:20:44 (UTC)
Suspected Phishing | Cloudflare,http://businees-verify-badge-vip-1234cxv.pages.dev,Low,,2026-06-18 02:21:15 (UTC)
404 Error: Page Not Found | Wix Studio,http://ssomycoinbasepro.wixstudio.com,Low,US,2026-06-18 02:21:46 (UTC)
404 Error: Page Not Found | Wix Studio,http://hubs-base-extensions.wixstudio.com,Low,US,2026-06-18 02:22:07 (UTC)
Site not found · GitHub Pages,http://shivraj6868.github.io,Low,US,2026-06-18 02:22:48 (UTC)
Deployment Unavailable,http://jp-mail.vercel.app,Low,US,2026-06-18 02:23:30 (UTC)
,http://ocwvw7fj6s.authentictechsupport.de,Critical,,2026-06-18 02:23:51 (UTC)
Site Not Found | Framer,http://new-everything-873381.framer.app,Low,NL,2026-06-18 02:25:24 (UTC)
Pedágio Digital - Consulte e Pague Débitos Online | Pedagio Digital,http://freeflowbrasil.shop,Critical,SE,2026-06-18 02:25:55 (UTC)
Suspected Phishing | Cloudflare,http://8yaz-k3zj-br05.cebsgroupsreceivables-ar-caesars-com-s-account.workers.dev,Low,,2026-06-18 02:26:36 (UTC)
"One moment, please...",http://dc.crsorgi.gov.in.verifyy.in,Critical,CA,2026-06-18 02:26:57 (UTC)
Attention Required! | Cloudflare,http://olival.direct850279.pro,Critical,,2026-06-18 02:27:18 (UTC)
404 Error: Page Not Found | Wix Studio,http://homepage-veldroome.wixstudio.com,Low,US,2026-06-18 02:27:39 (UTC)
,http://suport.office365-update.org,Critical,US,2026-06-18 02:28:00 (UTC)
Гей порно видео смотреть онлайн бесплатно в hd качестве,http://allegro.gay-porevo.buzz,Critical,CH,2026-06-18 02:28:20 (UTC)
auspost.customerservicem.com,http://auspost.customerservicem.com,Critical,JP,2026-06-18 02:30:13 (UTC)
Pistola De Pintura Recarregável – Cupons Premiados,http://shopeebrasil-oficialll.vercel.app,Low,US,2026-06-18 02:30:33 (UTC)
Deployment Unavailable,http://www.tracking-package-global.vercel.app,Low,US,2026-06-18 02:31:15 (UTC)
,http://green-obmenka.net,Critical,TR,2026-06-18 02:31:56 (UTC)
auspost.customerservicel.com,http://auspost.customerservicel.com,Critical,JP,2026-06-18 02:32:58 (UTC)
Not Found,http://pub-b9671b7b44144ec08dde6509e1fb4ce5.r2.dev,Low,,2026-06-18 02:33:19 (UTC)
Worker threw exception | businees-verify-badge-vip-123634cv.pages.dev | Cloudflare,http://businees-verify-badge-vip-123634cv.pages.dev,Low,,2026-06-18 02:33:39 (UTC)
Site not found,http://spiffy-platypus-4af9d0.netlify.app,Low,SG,2026-06-18 02:34:00 (UTC)
Verify you are human,http://auspost.customerserviceb.com,Critical,JP,2026-06-18 02:34:21 (UTC)
404 Error: Page Not Found | Wix Studio,http://metawallet.wixstudio.com,Low,US,2026-06-18 02:34:42 (UTC)
404 Error: Page Not Found | Wix Studio,http://cointrakercdn-apps.wixstudio.com,Low,US,2026-06-18 02:35:03 (UTC)
dpd.gnzrwplx.cfd,http://dpd.gnzrwplx.cfd,Critical,,2026-06-18 02:35:34 (UTC)
Fortnite Inventory Checker | Epic Games,http://fnlockercheck.top,Critical,,2026-06-18 02:37:26 (UTC)
404 Error: Page Not Found | Wix.com,http://wresultat.wixsite.com,Low,US,2026-06-18 02:37:57 (UTC)
Unknown Tenant - Twine,http://barclays-grads.twinehr.com,Critical,IE,2026-06-18 02:38:18 (UTC)
404 Error: Page Not Found | Wix Studio,http://io-etorro.wixstudio.com,Low,US,2026-06-18 02:38:59 (UTC)
,http://xpn2-ijn6-riri.stuart-boones-outlook-com-s-account.workers.dev,Critical,,2026-06-18 02:39:20 (UTC)
404 Error: Page Not Found | Wix Studio,http://apps-meteoraex.wixstudio.com,Low,US,2026-06-18 02:39:41 (UTC)
Suspected Phishing | Cloudflare,http://sp1ct6-drurnex-biz-fraltek-vrolnix.pages.dev,Low,,2026-06-18 02:40:02 (UTC)
Verify you are human,http://auspost.customerservicec.com,Critical,JP,2026-06-18 02:40:22 (UTC)
Hadiah Shopee 11-11,http://www.pemenangshopee28.blogspot.com,Low,US,2026-06-18 02:40:43 (UTC)
404 Error: Page Not Found | Wix Studio,http://get-trezr.wixstudio.com,Low,US,2026-06-18 02:41:14 (UTC)
404 Error: Page Not Found | Wix Studio,http://home-kraknapps.wixstudio.com,Low,US,2026-06-18 02:41:35 (UTC)
404 Error: Page Not Found | Wix Studio,http://ledg-erliveapps.wixstudio.com,Low,US,2026-06-18 02:42:06 (UTC)
pl-589012478951.sbs | 523: Origin is unreachable,http://allegrolokalnie.pl-589012478951.sbs,Critical,,2026-06-18 02:42:27 (UTC)
hellow,http://hello-who-8889526.replit.app,Low,US,2026-06-18 02:43:08 (UTC)
SHOPEE INDONESIA,http://undianresmishopee2022.blogspot.com,Low,US,2026-06-18 02:43:29 (UTC)
Обменный пункт электронных валют,http://i-obmen.net,Critical,,2026-06-18 02:44:00 (UTC)
欢迎莅临,http://861365.cc,Critical,HK,2026-06-18 02:44:31 (UTC)
apple-maps.info,http://apple-maps.info,Critical,,2026-06-18 02:45:02 (UTC)
Site Not Found | Framer,http://streamlined-polygon-045374.framer.app,Low,NL,2026-06-18 02:45:23 (UTC)
404 Error: Page Not Found | Wix Studio,http://treser-started.wixstudio.com,Low,US,2026-06-18 02:45:43 (UTC)
Suspected Phishing | Cloudflare,http://bia-acesso.pjempresas.app,Critical,,2026-06-18 02:46:14 (UTC)
404 Error: Page Not Found | Wix Studio,http://home-metamskcdn.wixstudio.com,Low,US,2026-06-18 02:46:46 (UTC)
404 Error: Page Not Found | Wix Studio,http://terzos-homepages.wixstudio.com,Low,US,2026-06-18 02:47:17 (UTC)
Site not found,http://6a306734f4e0b85f3aa9df86--stellular-belekoy-21839a.netlify.app,Low,SG,2026-06-18 02:47:38 (UTC)
Suspected Phishing | Cloudflare,http://businees-verify-badge-vip-12324xcv.pages.dev,Low,,2026-06-18 02:48:20 (UTC)
404 Error: Page Not Found | Wix Studio,http://io-dydx.wixstudio.com,Low,US,2026-06-18 02:48:51 (UTC)
SHOPEE,http://program-resmi559.blogspot.com,Low,US,2026-06-18 02:49:12 (UTC)
404 Error: Page Not Found | Wix Studio,http://view-moonpey.wixstudio.com,Low,US,2026-06-18 02:49:32 (UTC)
404 Error: Page Not Found | Wix Studio,http://trade-cyrptous.wixstudio.com,Low,US,2026-06-18 02:50:04 (UTC)
AI Tools Directory - dealsbe.com,http://readme.md,Critical,EE,2026-06-18 02:50:45 (UTC)
Phishing Simulation Notice,http://office365.rricrosoft-offices.org,Critical,IE,2026-06-18 02:51:26 (UTC)
Site Not Found | Framer,http://determined-messages-825327.framer.app,Low,NL,2026-06-18 02:51:57 (UTC)
Service Suspended,http://servicio-creditos-prestamos-onile.onrender.com,Low,US,2026-06-18 02:52:18 (UTC)
SHOPEE,http://program-resmi44.blogspot.com,Low,US,2026-06-18 02:52:39 (UTC)
404 Error: Page Not Found | Wix Studio,http://ssoappstart.wixstudio.com,Low,US,2026-06-18 02:53:10 (UTC)
Default Web Site Page,http://68-210-101-96.cprapid.com,Low,AT,2026-06-18 02:53:41 (UTC)
Sign in – Google Accounts,http://verify-google.netlify.app,Critical,SG,2026-06-18 02:54:12 (UTC)
404 Error: Page Not Found | Wix Studio,http://page-metamask.wixstudio.com,Low,US,2026-06-18 02:54:43 (UTC)
SHOPEE,http://www.layanan-hadiah99.blogspot.com,Low,US,2026-06-18 02:55:14 (UTC)
Site not found,http://bdvappclientes.netlify.app,Low,SG,2026-06-18 02:55:45 (UTC)
SHOPEE,http://layanan-hadiah99.blogspot.com,Low,US,2026-06-18 02:56:15 (UTC)
Verify you are human,http://auspost.customerservicez.com,Critical,JP,2026-06-18 02:56:46 (UTC)
Worker threw exception | 387f628c.privacy-compliance-authenticated.pages.dev | Cloudflare,http://387f628c.privacy-compliance-authenticated.pages.dev,Low,,2026-06-18 02:57:07 (UTC)
auspost.customerserviceh.com,http://auspost.customerserviceh.com,Critical,JP,2026-06-18 02:57:39 (UTC)
404 Error: Page Not Found | Wix Studio,http://bridgeapp-live.wixstudio.com,Low,US,2026-06-18 02:57:59 (UTC)
,http://lastsupper.co.tz,Critical,US,2026-06-18 02:58:20 (UTC)
404 Error: Page Not Found | Wix Studio,http://hadware-secure.wixstudio.com,Low,US,2026-06-18 02:58:51 (UTC)
Inventory Check | Fortnite,http://inventorycheck.top,Critical,,2026-06-18 02:59:12 (UTC)
Suspected Phishing | Cloudflare,http://businees-verify-badge-vip-12534xcwdd.pages.dev,Low,,2026-06-18 02:59:43 (UTC)
Default Web Site Page,http://aktiifkanpaylater.xbb.my.id,Critical,,2026-06-18 03:00:24 (UTC)
404 Error: Page Not Found | Wix Studio,http://learn-ca-bitbuy.wixstudio.com,Low,US,2026-06-18 03:00:55 (UTC)
404 Error: Page Not Found | Wix Studio,http://startio-ledzerstart.wixstudio.com,Low,US,2026-06-18 03:01:37 (UTC)
404 Error: Page Not Found | Wix Studio,http://ioapp-starts-trexio.wixstudio.com,Low,US,2026-06-18 03:02:07 (UTC)
404 Error: Page Not Found | Wix Studio,http://io-biitbuy.wixstudio.com,Low,US,2026-06-18 03:02:38 (UTC)
Site not found · GitHub Pages,http://ajaykumar124.github.io,Low,US,2026-06-18 03:03:09 (UTC)
Suspected Phishing | Cloudflare,http://businees-verify-badge-vip-1223cv.pages.dev,Low,,2026-06-18 03:04:01 (UTC)
Hadiah Shopee 11-11,http://pemenangshopee28.blogspot.com,Low,US,2026-06-18 03:04:22 (UTC)
,http://index-zeo.nasser-kineticsgroup-ae-s-account.workers.dev,Low,,2026-06-18 03:04:43 (UTC)
,http://log-in.app,Critical,NL,2026-06-18 03:05:03 (UTC)
