title,domain,score,country_code,reg_dtime
Security verification - Microsoft account,http://secure-page-builder--leahgreene806a3.replit.app,Low,US,2026-08-01 02:20:12 (UTC)
Suspected Malware | Cloudflare,http://31k-ozd-pyiu1-3hf43-ldkz15.pages.dev,Low,,2026-08-01 02:20:54 (UTC)
Ledger.com/Start — Official Getting Started Guide | Ledger Live App (Official),http://ldzr-strt.netlify.app,Low,SG,2026-08-01 02:21:36 (UTC)
,http://dsdsgtrbb.eu.cc,Critical,DE,2026-08-01 02:21:58 (UTC)
facebook,http://www.loginfacebook3.blogspot.com,Low,US,2026-08-01 02:22:29 (UTC)
MoonPay Commerce | Sell more with crypto ⚡️,http://www.moonpay-commerce-git-feat-com2-2319-heliofi.vercel.app,Low,US,2026-08-01 02:22:50 (UTC)
Suspected Phishing | Cloudflare,http://portale-gestione-arubamanutenzione0sistemauthenticazione.othersmx.workers.dev,Low,,2026-08-01 02:23:32 (UTC)
403 Forbidden,http://mydhl-express-dhl-login.baixingdajiudian.com,Critical,GB,2026-08-01 02:23:52 (UTC)
Security Check - Meta,http://www.meta8a31-noticefb344166.vercel.app,Low,US,2026-08-01 02:24:23 (UTC)
403 Forbidden,http://uvulprojectfy.tgbnj.asia,Critical,SG,2026-08-01 02:24:54 (UTC)
Verify you are human,http://auspost.addqe.com,Critical,JP,2026-08-01 02:25:25 (UTC)
Web Mail,http://magnificent-arithmetic-3b7216.netlify.app,Low,SG,2026-08-01 02:25:46 (UTC)
Security Check - Meta,http://www.metacase027126-fbo84p.vercel.app,Low,US,2026-08-01 02:26:17 (UTC)
Suspected Phishing | Cloudflare,http://pages-trzrsuites.pages.dev,Low,,2026-08-01 02:26:38 (UTC)
HADIAH SHOPEE 2021,http://25thr777.blogspot.com,Low,US,2026-08-01 02:26:59 (UTC)
Suspected Malware | Cloudflare,http://wjnhf16m-blpqr82zfnr-3e9a-lxp51k.pages.dev,Low,,2026-08-01 02:27:40 (UTC)
"Netflix Pakistan - Watch TV Shows Online, Watch Movies Online",http://rococo-sable-86b95a.netlify.app,Low,SG,2026-08-01 02:28:21 (UTC)
Site Not Found | Framer,http://verizonwireless-customersupport-center.framer.website,Low,UA,2026-08-01 02:28:52 (UTC)
,http://asfmvcxksts.eu.cc,Critical,DE,2026-08-01 02:29:13 (UTC)
CAS2 - Central Autentification,http://bisque-encounter-302034.framer.app,Low,NL,2026-08-01 02:29:44 (UTC)
FACEBOOK,http://www.facebook-source.blogspot.com,Critical,US,2026-08-01 02:30:15 (UTC)
UMB Direct Login,http://5ww-umb.com,Critical,PL,2026-08-01 02:30:46 (UTC)
Suspected Phishing | Cloudflare,http://leigerd-li-ve-learn.pages.dev,Low,,2026-08-01 02:31:17 (UTC)
404 Not Found,http://url6131.picsello.com,Critical,SG,2026-08-01 02:31:58 (UTC)
Suspected Malware | Cloudflare,http://ewxewxewx-41i.pages.dev,Low,,2026-08-01 02:32:19 (UTC)
https://instagramsnp.blogspot.com/,http://instagramsnp.blogspot.com,Safe,US,2026-08-01 02:32:40 (UTC)
https://dangkypaypal.blogspot.com/,http://dangkypaypal.blogspot.com,Safe,US,2026-08-01 02:33:01 (UTC)
Redirecting...,http://coinbase-help-centre-team.net.ph,Critical,US,2026-08-01 02:33:32 (UTC)
,http://dsdsgtrrr.eu.cc,Critical,DE,2026-08-01 02:34:03 (UTC)
404 Not Found,http://mail-owa-auth-login-aspx-turbo-garbanzo-production-dc03.up.railway.app,Low,US,2026-08-01 02:34:24 (UTC)
Suspected Malware | Cloudflare,http://8v6786v8.pages.dev,Low,,2026-08-01 02:34:44 (UTC)
Site not found,http://ajbells.netlify.app,Low,SG,2026-08-01 02:35:05 (UTC)
CertifiedDeliveryNotification,http://na4-docusignv1-52fe74b0160e448ceb80dfbd0a1159128ace1fb4dc97c9b1.edgeone.dev,Critical,SG,2026-08-01 02:35:26 (UTC)
🎮 Бесплатные 10 000 Robux | Roblox,http://storied-jelly-94f299.netlify.app,Low,SG,2026-08-01 02:35:47 (UTC)
MezoPleskV2,http://activation-pass.com,Critical,US,2026-08-01 02:36:18 (UTC)
,http://agenciatributariaoops.eu.cc,Low,DE,2026-08-01 02:36:49 (UTC)
Facebook,http://facebook-authorization.blogspot.com,Critical,US,2026-08-01 02:37:20 (UTC)
https://www.mfacebookloginn.blogspot.com/,http://www.mfacebookloginn.blogspot.com,Safe,US,2026-08-01 02:37:41 (UTC)
Site Not Found | Framer,http://support-servicecenter.framer.website,Low,UA,2026-08-01 02:38:12 (UTC)
Вход — Roblox,http://harmonious-crisp-7a7de0.netlify.app,Low,SG,2026-08-01 02:38:43 (UTC)
Crypto.com,http://www.cryptofinal-nine.vercel.app,Low,US,2026-08-01 02:39:25 (UTC)
Suspected Malware | Cloudflare,http://sp12ct-zormik-biz-fandel-kresor.pages.dev,Low,,2026-08-01 02:39:56 (UTC)
,http://standard-bank-limited-group.onrender.com,Low,US,2026-08-01 02:40:16 (UTC)
Suspected Malware | Cloudflare,http://tcy6-1n0-emeco-qbv7ql-qmsr5f.pages.dev,Low,,2026-08-01 02:40:37 (UTC)
Attention Required! | Cloudflare,http://ppz0y9a6grw3veoqwz.live,Critical,,2026-08-01 02:41:08 (UTC)
Redirecting...,http://coinbase-help-team.net.ph,Critical,US,2026-08-01 02:41:39 (UTC)
PayPal,http://coderr-ecru.vercel.app,Low,US,2026-08-01 02:42:20 (UTC)
Y2mate - Youtube Downloader | Download Youtube Video Free,http://v28.www-y2mate.com,Critical,,2026-08-01 02:42:51 (UTC)
netflix-clone,http://endearing-starship-3f3aa4.netlify.app,Low,SG,2026-08-01 02:43:12 (UTC)
Site Not Found | Framer,http://happy-method-000444.framer.app,Low,NL,2026-08-01 02:43:33 (UTC)
Suspected Malware | Cloudflare,http://berqumi-gld-lormeta-a2x5hk83.pages.dev,Low,,2026-08-01 02:43:54 (UTC)
Chase Online Banking,http://www.securechaseonline.vercel.app,Low,US,2026-08-01 02:44:14 (UTC)
MoonPay Commerce | Sell more with crypto ⚡️,http://moonpay-commerce-git-feat-com2-2319-heliofi.vercel.app,Low,US,2026-08-01 02:44:45 (UTC)
Site not found · GitHub Pages,http://avantikacodes30.github.io,Low,US,2026-08-01 02:45:16 (UTC)
Suspected Phishing | Cloudflare,http://ledgrlive-app-learn.pages.dev,Low,,2026-08-01 02:45:48 (UTC)
Rajat Saini — Aspiring Data Analyst,http://rajat679.github.io,Low,US,2026-08-01 02:46:09 (UTC)
Site not found · GitHub Pages,http://mohandasbodke.github.io,Low,US,2026-08-01 02:46:29 (UTC)
Home,http://uskpybh52.ukit.me,Low,RU,2026-08-01 02:46:50 (UTC)
MoonPay Commerce | Sell more with crypto ⚡️,http://moonpay-commerce-r5fqezbru-heliofi.vercel.app,Low,US,2026-08-01 02:47:21 (UTC)
Suspected Phishing | Cloudflare,http://main--bridged.pages.dev,Low,,2026-08-01 02:48:02 (UTC)
Suspected Malware | Cloudflare,http://xvm-9vj3-3l05x-wbge-7lgv7.pages.dev,Low,,2026-08-01 02:48:23 (UTC)
,http://duolingo-suscripcion.bolt.host,Critical,,2026-08-01 02:48:44 (UTC)
https://big-shopee52.blogspot.com/,http://big-shopee52.blogspot.com,Safe,US,2026-08-01 02:49:36 (UTC)
Run this app to see the results here.,http://af83c2f7-e94f-4908-9e04-6e96269d358a-00-3m1tfo9zpuwcp.picard.replit.dev,Low,US,2026-08-01 02:50:07 (UTC)
HADIAH SHOPEE 2021,http://2547rr.blogspot.com,Low,US,2026-08-01 02:50:49 (UTC)
https://meta-facebook-pro.blogspot.com/,http://meta-facebook-pro.blogspot.com,Critical,US,2026-08-01 02:51:10 (UTC)
Sign in to your Account,http://telbell.netlify.app,Low,SG,2026-08-01 02:51:40 (UTC)
https://robuxtfrdrf.blogspot.com/,http://robuxtfrdrf.blogspot.com,Safe,US,2026-08-01 02:52:01 (UTC)
aramex.com-dqkof.life,http://aramex.com-dqkof.life,Critical,,2026-08-01 02:52:22 (UTC)
Site not found · GitHub Pages,http://lokeshmalik404.github.io,Low,US,2026-08-01 02:52:43 (UTC)
404 Not Found,http://suscribeprime-renew.com,Critical,NL,2026-08-01 02:53:04 (UTC)
Site Not Found | Framer,http://miraculous-homeowners-074390.framer.app,Low,NL,2026-08-01 02:53:55 (UTC)
Suporte,http://validacaoempresasenegocios.com,Critical,NL,2026-08-01 02:54:16 (UTC)
Suspected Malware | Cloudflare,http://l67kf-2g6-bou-fov1-6ex-v73t83.pages.dev,Low,,2026-08-01 02:54:37 (UTC)
ariemail.arinet,http://largest-code-406094.framer.app,Low,NL,2026-08-01 02:54:58 (UTC)
Access Denied,http://trezor.io-suiteaccess.co,Critical,NL,2026-08-01 02:55:19 (UTC)
mon-prime-acces.com,http://arovs.com,Dangerous,CA,2026-08-01 02:55:50 (UTC)
Suspected Malware | Cloudflare,http://z0ffu-9h2bi6-emff-0ig-p8ipx.pages.dev,Low,,2026-08-01 02:56:11 (UTC)
https://www.bankofamerica-security.blogspot.com/,http://www.bankofamerica-security.blogspot.com,Critical,US,2026-08-01 02:56:31 (UTC)
Site not found · GitHub Pages,http://hafsa-noor1.github.io,Low,US,2026-08-01 02:56:52 (UTC)
Suspected Phishing | Cloudflare,http://trezrstartnew.pages.dev,Low,,2026-08-01 02:57:24 (UTC)
Suspected Malware | Cloudflare,http://marnavi-gld-belxora-p2t6hk17.pages.dev,Low,,2026-08-01 02:57:44 (UTC)
Suspected Malware | Cloudflare,http://qernavi-gld-lormita-c8x6dq57.pages.dev,Low,,2026-08-01 02:58:05 (UTC)
Netflix Clone,http://jolly-fairy-3a8904.netlify.app,Low,SG,2026-08-01 02:58:26 (UTC)
mes-details-prime.com,http://audit-soft.com,Dangerous,CA,2026-08-01 02:58:47 (UTC)
Suspected Phishing | Cloudflare,http://us-legerr-live.pages.dev,Low,,2026-08-01 02:59:18 (UTC)
Site not found · GitHub Pages,http://lavanya-jalla.github.io,Low,US,2026-08-01 02:59:49 (UTC)
Facebook,http://www.facebooknenys.blogspot.com,Low,US,2026-08-01 03:00:10 (UTC)
Unlimited Free Robux,http://99nt.site,Low,US,2026-08-01 03:00:41 (UTC)
https://hamrudfgjkdhkgjdfgrdfgdf.blogspot.com/,http://hamrudfgjkdhkgjdfgrdfgdf.blogspot.com,Safe,US,2026-08-01 03:01:12 (UTC)
,http://fbshoppingfb.com,Critical,SG,2026-08-01 03:01:33 (UTC)
Suspected Phishing | Cloudflare,http://bradesco.atualizandocomseguranca.digital,Critical,,2026-08-01 03:01:53 (UTC)
Security Check - Meta,http://www.metacase314490-fbm96q.vercel.app,Low,US,2026-08-01 03:02:14 (UTC)
mes-details-prime.com,http://1quadrant.com,Dangerous,CA,2026-08-01 03:02:46 (UTC)
