title,domain,score,country_code,reg_dtime
Suspected Phishing | Cloudflare,http://fortniteview.top,Critical,,2026-08-23 02:20:03 (UTC)
IVANA ALAWI || OFFICIAL GIFT,http://www.ivanalawaivanoffcials.blogspot.com,Low,US,2026-08-23 02:20:23 (UTC)
Suspected Phishing | Cloudflare,http://sp11ct-demvik-biz8-pralsor-kovlen.pages.dev,Low,,2026-08-23 02:20:54 (UTC)
Allegro Lokalnie - Wystaw ogłoszenia za darmo i kupuj od osób z Twojej okolicy,http://allegrolokalnie.pl-oferta981912111.sbs,Low,US,2026-08-23 02:21:25 (UTC)
COMEPAY,http://www.comepay-support-3.vercel.app,Low,US,2026-08-23 02:22:17 (UTC)
블로그를 찾을 수 없습니다.,http://pt-shopee700.blogspot.com,Low,US,2026-08-23 02:22:48 (UTC)
Suspected Misleading Website | Cloudflare,http://norveta-zxt-zarquza-c9x1fq72.pages.dev,Low,,2026-08-23 02:23:29 (UTC)
Spotify - Web Player: Music for everyone,http://thriving-kitten-968a8f.netlify.app,Low,SG,2026-08-23 02:24:00 (UTC)
404 Not Found,http://login-applebr.info,Critical,,2026-08-23 02:24:21 (UTC)
Security verification - Microsoft account,http://server-docs--grangevalleyarn.replit.app,Critical,US,2026-08-23 02:24:52 (UTC)
Suspected Malware | Cloudflare,http://xelvora-zxt-zarqumi-r8t5hq92.pages.dev,Low,,2026-08-23 02:25:13 (UTC)
Sign in to your account,http://secure-page-builder--g-swalley.replit.app,Low,US,2026-08-23 02:25:34 (UTC)
,http://allegrolokalnie.pl-oferta9810.lol,Critical,NL,2026-08-23 02:25:55 (UTC)
FaceBook,http://facebookhotysexyvideos.blogspot.com,Low,US,2026-08-23 02:26:26 (UTC)
COMEPAY,http://comepay-support.vercel.app,Low,US,2026-08-23 02:27:07 (UTC)
Suspected Phishing | Cloudflare,http://asset-ledger-app-45w.pages.dev,Low,,2026-08-23 02:27:39 (UTC)
,http://claim-ya3.netlify.app,Low,SG,2026-08-23 02:28:00 (UTC)
Security verification - Microsoft account,http://secure-page-editor--sabiboimarkeiz3.replit.app,Low,US,2026-08-23 02:28:31 (UTC)
SHOPEE,http://www.undianshopee3030.blogspot.com,Low,US,2026-08-23 02:28:52 (UTC)
블로그를 찾을 수 없습니다.,http://pt-shopee435.blogspot.com,Low,US,2026-08-23 02:29:44 (UTC)
"One moment, please...",http://urdapilleta.com.py,Critical,US,2026-08-23 02:30:05 (UTC)
e-Urząd Skarbowy - Twoje dane podatkowe,http://etaxpanel.vetactivity.ro,Critical,NL,2026-08-23 02:30:47 (UTC)
Suspected Malware | Cloudflare,http://dravora-vrk-belquro-a5x6dp74.pages.dev,Low,,2026-08-23 02:31:28 (UTC)
DANA - Apa pun transaksinya selalu ada DANA,http://aktiffkan-paylatercc.fez.my.id,Critical,,2026-08-23 02:31:59 (UTC)
