title,domain,score,country_code,reg_dtime
Sign in to your Microsoft account,http://secure-server-page--microsoftteam0.replit.app,Critical,US,2026-07-31 02:20:02 (UTC)
Suspected Phishing | Cloudflare,http://en-ledgr-wllt.pages.dev,Low,,2026-07-31 02:20:33 (UTC)
Google,http://783920-coinbase.com,Critical,RU,2026-07-31 02:20:54 (UTC)
Suspected Phishing | Cloudflare,http://tzr-iejfd.destiny72.workers.dev,Low,,2026-07-31 02:21:25 (UTC)
블로그를 찾을 수 없습니다.,http://pestahadiahshopee2779.blogspot.com,Low,US,2026-07-31 02:22:06 (UTC)
https://facebook-germany.blogspot.com/,http://facebook-germany.blogspot.com,Critical,US,2026-07-31 02:22:58 (UTC)
Suspected Phishing | Cloudflare,http://ldgrr--live.pages.dev,Low,,2026-07-31 02:23:29 (UTC)
facebook,http://www.faceebook.blogspot.com,Low,US,2026-07-31 02:23:50 (UTC)
facebook,http://www.jj-facebook.blogspot.com,Critical,US,2026-07-31 02:24:11 (UTC)
https://paypalcorp.blogspot.com/,http://paypalcorp.blogspot.com,Safe,US,2026-07-31 02:24:31 (UTC)
404 Error: Page Not Found | Wix.com,http://usefulpagehigh.wixsite.com,Low,,2026-07-31 02:24:52 (UTC)
Suspected Phishing | Cloudflare,http://us-ldgrelives-en.pages.dev,Low,,2026-07-31 02:25:13 (UTC)
Suspected Malware | Cloudflare,http://23x23x23x.pages.dev,Low,,2026-07-31 02:25:34 (UTC)
Suspected Malware | Cloudflare,http://norlavi-gld-fentela-p2m5hp86.pages.dev,Low,,2026-07-31 02:25:55 (UTC)
Site not found · GitHub Pages,http://robloxlivestram.github.io,Low,US,2026-07-31 02:26:15 (UTC)
Service Suspended,http://sucurpanamigob360.onrender.com,Low,US,2026-07-31 02:26:36 (UTC)
mes-details-prime.com,http://leilnhar.com,Critical,CA,2026-07-31 02:26:57 (UTC)
Seguros Cardiff | Bancolombia,http://segurocardiffbancolh360.vercel.app,Low,US,2026-07-31 02:27:39 (UTC)
Suspected Malware | Cloudflare,http://z11sb4-misjr6-v89-243-4n0e.pages.dev,Low,,2026-07-31 02:28:10 (UTC)
Suspected Malware | Cloudflare,http://sp4ct-farex-biz8-kelvon-draxim.pages.dev,Low,,2026-07-31 02:28:30 (UTC)
Suspected Phishing | Cloudflare,http://exosued-web.pages.dev,Low,,2026-07-31 02:28:51 (UTC)
