title,domain,score,country_code,reg_dtime
"Netflix India - Watch TV Shows Online, Watch Movies Online",http://netflix-clone-one-bice.vercel.app,Low,US,2026-09-12 02:20:13 (UTC)
Forms,http://suport-coinsquare.zapier.app,Low,US,2026-09-12 02:20:34 (UTC)
NDAX™ Login — Official Sign In,http://ndx-io-start.zapier.app,Low,US,2026-09-12 02:20:55 (UTC)
Suspected Phishing | Cloudflare,http://ledger-com-auth-starts.pages.dev,Low,,2026-09-12 02:21:16 (UTC)
Suspected Phishing | Cloudflare,http://ledgerr-com-eng.pages.dev,Low,,2026-09-12 02:21:36 (UTC)
Security verification - Microsoft account,http://secure-info-page--klas7.replit.app,Low,US,2026-09-12 02:22:16 (UTC)
Document Access Portal,http://protecpackonlinedocument-ymafg.ondigitalocean.app,Low,US,2026-09-12 02:22:35 (UTC)
Wkrótce,http://di82avol92.click,Critical,TR,2026-09-12 02:22:56 (UTC)
Meta Verified - Rewards for you,http://www.verifiedbadge-aurora.vercel.app,Low,US,2026-09-12 02:23:27 (UTC)
"Yahoo | Mail, Weather, Search, Politics, News, Finance, Sports & Videos",http://static.wave-whatsapp.com,Safe,,2026-09-12 02:24:19 (UTC)
"One moment, please...",http://dhl-expressmy.com,Critical,ID,2026-09-12 02:25:11 (UTC)
Swisscom Login,http://my-swisscomm.vercel.app,Low,US,2026-09-12 02:25:32 (UTC)
Suspected Phishing | Cloudflare,http://island-pine.pages.dev,Low,,2026-09-12 02:26:03 (UTC)
Transfer Trust Wallet,http://bnb-trust-wallet.vercel.app,Low,US,2026-09-12 02:26:24 (UTC)
Login | Sign In | Access your account | KuCoin,http://kucoins-signin.com,Critical,,2026-09-12 02:26:55 (UTC)
MoonPay Commerce | Sell more with crypto ⚡️,http://moonpay-commerce-git-ashbaker-com2-3977-solana-a-31d1f5-heliofi.vercel.app,Low,US,2026-09-12 02:27:26 (UTC)
论坛,http://sbermarket.www.nalozhka.ssqkfeq04h8mfmbj.www.sberbank.pochtabank.claid3c54.18bf4d.top,Critical,US,2026-09-12 02:27:57 (UTC)
Suspected Phishing | Cloudflare,http://webpage-en-legor-start.pages.dev,Low,,2026-09-12 02:28:28 (UTC)
Easybank landing page,http://www.easy-bank-peach.vercel.app,Low,US,2026-09-12 02:29:21 (UTC)
Netflix - Entrar,http://franciscojfcosta1787865291113.0720058.meusitehostgator.com.br,Low,,2026-09-12 02:29:42 (UTC)
Site not found,http://sso-uphold-com-auth-x-auth.netlify.app,Low,SG,2026-09-12 02:30:03 (UTC)
论坛,http://sberbank.sbermegamarket.notexistspay.sbermarket.w3hhbkurvmjt1od0.86fd7e.top,Critical,US,2026-09-12 02:30:24 (UTC)
Netflix Clone,http://venerable-froyo-cb3d32.netlify.app,Low,SG,2026-09-12 02:32:50 (UTC)
Suspected Phishing | Cloudflare,http://hardware-en-trezre.pages.dev,Low,,2026-09-12 02:34:50 (UTC)
Site not found,http://werifyserwis.netlify.app,Low,SG,2026-09-12 02:35:14 (UTC)
"One moment, please...",http://uspsstampstogo.com,Critical,US,2026-09-12 02:35:35 (UTC)
,http://signinattcomdynamicilriaploginjorpo24nme.mailserverapi.workers.dev,Low,,2026-09-12 02:35:56 (UTC)
Coinbase Pro | Digital® Asset*,http://coinbas-enpro.zapier.app,Low,US,2026-09-12 02:36:17 (UTC)
PORTAL - Mail Authentication,http://security-server-page--elisabeth79hans.replit.app,Low,US,2026-09-12 02:36:48 (UTC)
Webmail :: Login,http://html-website--celinedelcourte.replit.app,Low,US,2026-09-12 02:37:09 (UTC)
Suspected Phishing | Cloudflare,http://supporthsbcsecure.com,Critical,,2026-09-12 02:37:30 (UTC)
netflix,http://moviedbclonefirst.netlify.app,Low,SG,2026-09-12 02:37:50 (UTC)
WeTransfer,http://we-tranfer-filedownload.vercel.app,Low,US,2026-09-12 02:38:11 (UTC)
Suspected Phishing | Cloudflare,http://app.coinbase88.top,Critical,,2026-09-12 02:38:32 (UTC)
Ledger Wallet (ex. Ledger Live) - Crypto App | Ledger,http://eng-usa.app,Critical,,2026-09-12 02:38:53 (UTC)
Netflix Clone,http://netfxclone.netlify.app,Low,SG,2026-09-12 02:39:24 (UTC)
Deployment Unavailable,http://www.fb-meta-verified-3658-sage.vercel.app,Low,US,2026-09-12 02:40:07 (UTC)
