title,domain,score,country_code,reg_dtime
Add Robux,http://mdsends.info,Critical,UA,2026-04-20 02:20:13 (UTC)
𝗗𝗔𝗡𝗔 | 𝗖𝘂𝘀𝘁𝗼𝗺𝗲𝗿 𝗖𝗮𝗿𝗲 𝗗𝗔𝗡𝗔,http://inewindopylterrnm.cocoux.biz.id,Critical,,2026-04-20 02:21:04 (UTC)
笔趣阁_书友最值得收藏的免费小说阅读网,http://338c5436.cdnf.cc,Low,US,2026-04-20 02:22:16 (UTC)
404 Not Found,http://allegro.pl-6399-oferta.click,Critical,,2026-04-20 02:23:17 (UTC)
Site not found · GitHub Pages,http://amay2607.github.io,Low,US,2026-04-20 02:23:59 (UTC)
404 Error: Page Not Found | Wix Studio,http://desktoapps.wixstudio.com,Low,US,2026-04-20 02:24:30 (UTC)
lingering-frog-e644.fgniselbnsaojvfmceeosig.workers.dev,http://lingering-frog-e644.fgniselbnsaojvfmceeosig.workers.dev,Low,,2026-04-20 02:25:11 (UTC)
Facebook Login,http://www.facebook-login.vercel.app,Critical,US,2026-04-20 02:25:42 (UTC)
404 Error: Page Not Found | Wix Studio,http://userledgerdesktopp.wixstudio.com,Low,US,2026-04-20 02:26:13 (UTC)
Netflix,http://competent-engelbart.193-33-164-2.plesk.page,Low,TR,2026-04-20 02:27:56 (UTC)
404 Error: Page Not Found | Wix Studio,http://ledgrelive-enus.wixstudio.com,Low,US,2026-04-20 02:28:58 (UTC)
Suspected phishing site | Cloudflare,http://c1826e37-baf7-182d-dc57-docviewer2.design-c0a.workers.dev,Low,,2026-04-20 02:29:39 (UTC)
Attention Required! | Cloudflare,http://pay.pagamento-pf.click,Critical,,2026-04-20 02:30:10 (UTC)
Verify You Are Human,http://vercel1c7e346235f63d5a.vercel.app,Critical,US,2026-04-20 02:30:41 (UTC)
"SFR Mail – Retrouvez votre Webmail, boite mail et adresse mail",http://messageriewebportailmail.dnsdyn.net,Low,DE,2026-04-20 02:31:12 (UTC)
,http://allegrolokalnie.eu-page-number-291233-super.shop,Critical,,2026-04-20 02:32:24 (UTC)
