title,domain,score,country_code,reg_dtime
Suspected phishing site | Cloudflare,http://customer-sp-alexk.pages.dev,Low,,2026-05-16 02:20:02 (UTC)
Attention Required! | Cloudflare,http://app.pjnetempresarialpontoslivelo.ink,Critical,,2026-05-16 02:20:33 (UTC)
Suspected phishing site | Cloudflare,http://member059.agency-connection-hub.com,Critical,,2026-05-16 02:21:14 (UTC)
404 Error: Page Not Found | Wix Studio,http://apps-okxwalletcdn.wixstudio.com,Low,US,2026-05-16 02:21:45 (UTC)
Suspected phishing site | Cloudflare,http://bradesco.n12cadastroempresa.com,Critical,,2026-05-16 02:22:16 (UTC)
"Coinbase | Buy & Sell Bitcoin, Ethereum, and more with trust",http://coinbase-coral.vercel.app,Critical,US,2026-05-16 02:32:48 (UTC)
Suspected phishing site | Cloudflare,http://bradesco.biajuridico.info,Critical,,2026-05-16 02:23:48 (UTC)
"One moment, please...",http://informationendkb.sviluppo.host,Low,IT,2026-05-16 02:24:19 (UTC)
Kajendiran M - Full Stack Developer,http://kajendiranm.github.io,Low,US,2026-05-16 02:25:31 (UTC)
Attention Required! | Cloudflare,http://nassab.hub-948161.pro,Critical,,2026-05-16 02:26:54 (UTC)
403 Forbidden,http://qybtwsysyb.shop,Critical,SG,2026-05-16 02:28:37 (UTC)
Suspected phishing site | Cloudflare,http://meta-id19239202.invoice-ads-setting.com,Critical,,2026-05-16 02:29:48 (UTC)
404 Error: Page Not Found | Wix Studio,http://ioapps-trzor.wixstudio.com,Low,US,2026-05-16 02:31:53 (UTC)
Site not found,http://nclone-evangadi.netlify.app,Low,SG,2026-05-16 02:32:24 (UTC)
Netflix,http://www.netflixclone-chi-ten.vercel.app,Low,US,2026-05-16 02:32:55 (UTC)
Suspected phishing site | Cloudflare,http://bradesco.gerentejuridico.click,Critical,,2026-05-16 02:33:47 (UTC)
404 Error: Page Not Found | Wix Studio,http://trezrsuit.wixstudio.com,Low,US,2026-05-16 02:34:18 (UTC)
IPFS Service Worker Gateway | HEAD@a1c3b15,http://narangarav.vercel.app,Moderate,US,2026-05-16 02:34:59 (UTC)
Suspected phishing site | Cloudflare,http://meta-id19239201.invoice-ads-setting.com,Critical,,2026-05-16 02:35:30 (UTC)
"ONCF : Office National des Chemins de Fer du Maroc – Achat et réservation en ligne de billets de train Al Atlas, Al Boraq, TNR- Achat et réservation e",http://oncf-voyages.ma,Low,MA,2026-05-16 02:36:33 (UTC)
404 Error: Page Not Found | Wix Studio,http://appssuite-trexo.wixstudio.com,Low,US,2026-05-16 02:38:05 (UTC)
Deployment Unavailable,http://usser-aces-centter.vercel.app,Low,US,2026-05-16 02:38:36 (UTC)
Accounts Centre,http://support-systerm.accounts-admin-agency.com,Critical,,2026-05-16 02:39:17 (UTC)
Suspected phishing site | Cloudflare,http://bradesco.biagestaopj.app,Critical,,2026-05-16 02:40:09 (UTC)
Netflix,http://netflixy-bixy.vercel.app,Critical,US,2026-05-16 02:40:40 (UTC)
WhatsApp,http://my-whatsapp.my.id,Critical,,2026-05-16 02:41:21 (UTC)
Deployment Unavailable,http://produ-new-solicitud-64892.vercel.app,Low,US,2026-05-16 02:42:23 (UTC)
Suspected phishing site | Cloudflare,http://member484.center-meta-agency.com,Critical,,2026-05-16 02:42:54 (UTC)
Suspected phishing site | Cloudflare,http://bradesco.suportepjempresa.com,Critical,,2026-05-16 02:43:57 (UTC)
Service Suspended,http://cretfhjhjhg.onrender.com,Low,US,2026-05-16 02:44:59 (UTC)
404 Error: Page Not Found | Wix Studio,http://hometrazr.wixstudio.com,Low,US,2026-05-16 02:45:30 (UTC)
Suspected phishing site | Cloudflare,http://bradesco.apoio-empresa.click,Critical,,2026-05-16 02:46:11 (UTC)
NETFLIX,http://www.n-project-2025-netflix.vercel.app,Critical,US,2026-05-16 02:47:03 (UTC)
Suspected phishing site | Cloudflare,http://meta-user2873.program-ads-agency.com,Critical,,2026-05-16 02:48:36 (UTC)
Suspected phishing site | Cloudflare,http://meta-user2876.program-ads-agency.com,Critical,,2026-05-16 02:49:17 (UTC)
Accounts Centre,http://appeal-al.accounts-admin-agency.com,Critical,,2026-05-16 02:49:48 (UTC)
Deployment Unavailable,http://www.registra-2026-credi-demon.vercel.app,Low,US,2026-05-16 02:50:29 (UTC)
dpd.twxqmpl.cyou,http://dpd.twxqmpl.cyou,Critical,,2026-05-16 02:51:00 (UTC)
Accounts Centre,http://submit-request.accounts-admin-agency.com,Critical,,2026-05-16 02:51:31 (UTC)
Suspected phishing site | Cloudflare,http://meta-id19239203.invoice-ads-setting.com,Critical,,2026-05-16 02:52:23 (UTC)
Site not found · GitHub Pages,http://bijaybarman2004-ship-it.github.io,Low,US,2026-05-16 02:52:54 (UTC)
Suspected phishing site | Cloudflare,http://bradesco.juridicacliente.ink,Critical,,2026-05-16 02:53:35 (UTC)
dpd.plznwk.club,http://dpd.plznwk.club,Critical,,2026-05-16 02:54:17 (UTC)
Suspected phishing site | Cloudflare,http://bradesco.biacentral.info,Critical,,2026-05-16 02:55:40 (UTC)
404 Error: Page Not Found | Wix Studio,http://treserlogn.wixstudio.com,Low,US,2026-05-16 02:56:21 (UTC)
IPFS Service Worker Gateway | HEAD@a1c3b15,http://www.narangarav.vercel.app,Moderate,US,2026-05-16 02:57:24 (UTC)
Strona nie została znaleziona | Allegro Lokalnie,http://allegrolokalnie.letnie-okazje746312.sbs,Low,,2026-05-16 02:57:55 (UTC)
Contabo,http://instant-as-built.de,Critical,DE,2026-05-16 02:59:48 (UTC)
Suspected phishing site | Cloudflare,http://bradesco.chatacessojuridico.click,Critical,,2026-05-16 03:00:50 (UTC)
Drag'Eau América Latina Ltda - Líder mundial no tratamento ecológico da água,http://drag-al.com.br,Critical,US,2026-05-16 03:01:42 (UTC)
A Practical Playbook for Business Growth in 2025 | .News,http://texascapitalbankdataincident.net,Low,KR,2026-05-16 03:02:33 (UTC)
dpd.bvxqtrm.cyou,http://dpd.bvxqtrm.cyou,Critical,,2026-05-16 03:03:25 (UTC)
Deployment Unavailable,http://www.service-blueticks-fb-479843.vercel.app,Low,US,2026-05-16 03:03:56 (UTC)
Site not found · GitHub Pages,http://joao-paulo00.github.io,Critical,US,2026-05-16 03:04:37 (UTC)
Navy Federal Credit Union - Our Members are the Mission®,http://main012responfd.wasmer.app,Low,SG,2026-05-16 03:05:08 (UTC)
404 Error: Page Not Found | Wix Studio,http://officialplat-liv.wixstudio.com,Low,US,2026-05-16 03:06:50 (UTC)
404 Error: Page Not Found | Wix Studio,http://eng-start-ledger.wixstudio.com,Low,US,2026-05-16 03:07:21 (UTC)
Suspected phishing site | Cloudflare,http://member646.business-management-cooperation.com,Critical,,2026-05-16 03:07:52 (UTC)
