title,domain,score,country_code,reg_dtime
,http://smbcarad.4skuqx.info,Critical,ID,2026-08-05 02:20:02 (UTC)
Site not found,http://gleeful-florentine-0a05ec.netlify.app,Low,SG,2026-08-05 02:20:23 (UTC)
Site 3507941.yj625348.web.hosting-test.net blocked,http://3507941.yj625348.web.hosting-test.net,Low,UA,2026-08-05 02:20:44 (UTC)
,http://swvcnm.vercel.app,Critical,US,2026-08-05 02:21:15 (UTC)
Site not found,http://animated-biscochitos-d09876.netlify.app,Low,SG,2026-08-05 02:21:36 (UTC)
Suspected Phishing | Cloudflare,http://ledger-li-ve-auth.pages.dev,Low,,2026-08-05 02:22:17 (UTC)
Sign In to Get Started,http://mycharterupdatelink.framer.website,Low,NL,2026-08-05 02:22:38 (UTC)
Site not found · GitHub Pages,http://skm162.github.io,Low,US,2026-08-05 02:23:09 (UTC)
Site not found,http://pumpfunwallet.netlify.app,Low,SG,2026-08-05 02:23:40 (UTC)
Mondial Relay - 배송 알림,http://reprog-mr-prive.bolt.host,Low,,2026-08-05 02:24:22 (UTC)
Marycar – Locações e Serviços,http://marycar.com.br,Critical,BR,2026-08-05 02:24:53 (UTC)
https://faceboklogin123.blogspot.com/,http://faceboklogin123.blogspot.com,Safe,US,2026-08-05 02:25:34 (UTC)
Banca en Línea | Banco Falabella,http://www.librinvfal.duckdns.org,Low,US,2026-08-05 02:25:55 (UTC)
Accès refusé — 403,http://my-app-connexion.com,Critical,FR,2026-08-05 02:26:46 (UTC)
Email Update,http://awsapprunner-west-0clinedcom.netlify.app,Low,SG,2026-08-05 02:27:17 (UTC)
Site not found,http://auth0-ms-doc.netlify.app,Low,SG,2026-08-05 02:27:48 (UTC)
Connexion - AR24,http://www.ar24-sigma.vercel.app,Low,US,2026-08-05 02:28:09 (UTC)
Site Not Found | Framer,http://beloved-yak-444676.framer.app,Low,NL,2026-08-05 02:28:40 (UTC)
Domain Default page,http://apptread.dynv6.net,Low,US,2026-08-05 02:29:12 (UTC)
Worker threw exception | muddy-dew-a377.cclopllqusqsfdr.workers.dev | Cloudflare,http://muddy-dew-a377.cclopllqusqsfdr.workers.dev,Low,,2026-08-05 02:29:53 (UTC)
"One moment, please...",http://cpanel204.turbify.biz,Low,US,2026-08-05 02:30:14 (UTC)
Document,http://rabiakaneez379.github.io,Low,US,2026-08-05 02:30:35 (UTC)
WeTransfer,http://altanewvistalkunden.de,Critical,,2026-08-05 02:30:58 (UTC)
410 Gone,http://bafybeihlnrtihyc2edfq6fvq7xb23jghubyxxz7rpgc4qn7mn7qc67oqli.ipfs.inbrowser.link,Critical,US,2026-08-05 02:31:20 (UTC)
,http://smbcarad.z7d2q.info,Critical,ID,2026-08-05 02:31:42 (UTC)
https://instagram1010.blogspot.com/,http://instagram1010.blogspot.com,Safe,US,2026-08-05 02:32:05 (UTC)
Worker threw exception | sp10ct-galek-biz8-lurep-domin.pages.dev | Cloudflare,http://sp10ct-galek-biz8-lurep-domin.pages.dev,Low,,2026-08-05 02:32:41 (UTC)
Amazon-Clone,http://amazon-clone-mauve-beta.vercel.app,Low,US,2026-08-05 02:33:07 (UTC)
Coming Soon,http://service-nowinc.com,Critical,US,2026-08-05 02:33:42 (UTC)
,http://www.global-mail.vercel.app,Low,US,2026-08-05 02:34:16 (UTC)
Facebook,http://sp11ct-merlok-biz8-zarnex-tolvir.pages.dev,Safe,,2026-08-05 02:34:40 (UTC)
Identification Orange,http://shining-words-563346.framer.app,Low,NL,2026-08-05 02:35:02 (UTC)
,http://www.doc-mkvelinb.vercel.app,Low,US,2026-08-05 02:35:25 (UTC)
,http://smbcarad.cgp14p.info,Critical,ID,2026-08-05 02:36:09 (UTC)
Commission Plans | CommissionPro,http://bundleadmin.azurewebsites.net,Low,US,2026-08-05 02:36:33 (UTC)
https://facebookloginia.blogspot.com/,http://facebookloginia.blogspot.com,Safe,US,2026-08-05 02:36:55 (UTC)
Site not found,http://cute-moxie-aecee7.netlify.app,Low,SG,2026-08-05 02:37:26 (UTC)
Site not found,http://guileless-croissant-99ed77.netlify.app,Low,SG,2026-08-05 02:37:47 (UTC)
404: NOT_FOUND,http://sucursallvirtual.vercel.app,Low,US,2026-08-05 02:38:18 (UTC)
rebubpuic.pages.dev,http://rebubpuic.pages.dev,Low,,2026-08-05 02:38:39 (UTC)
,http://smbcarad.ca2yez.info,Critical,SG,2026-08-05 02:39:21 (UTC)
Amazon Clone,http://www.amazon-com-html-css-project.vercel.app,Low,US,2026-08-05 02:40:03 (UTC)
Site not found,http://delightful-gnome-53def1.netlify.app,Low,SG,2026-08-05 02:40:24 (UTC)
,http://smbpbuolnctad.awoy02.info,Critical,ID,2026-08-05 02:40:44 (UTC)
Attention Required! | Cloudflare,http://aruba-secure.connessione-sicura.online,Critical,,2026-08-05 02:41:05 (UTC)
ヘルプデスクを取得 -01JP21,http://xxooxoxixoi98xu9xioxuxishkjxkj-5q3lq.ondigitalocean.app,Low,,2026-08-05 02:41:26 (UTC)
404: NOT_FOUND,http://proxy-rpc.vercel.app,Low,US,2026-08-05 02:41:57 (UTC)
,http://smbpbufonctad.0f2r0j.info,Critical,SG,2026-08-05 02:42:18 (UTC)
Registre des sociétés européennes,http://registre-euro.org,Critical,,2026-08-05 02:42:39 (UTC)
https://www.instagram-tip.blogspot.com/,http://www.instagram-tip.blogspot.com,Critical,US,2026-08-05 02:43:10 (UTC)
,http://smbpbuovnmctad.c200pk.info,Critical,ID,2026-08-05 02:43:30 (UTC)
This app isn't live yet,http://creditoecuador--pichincha0nline.replit.app,Low,US,2026-08-05 02:43:51 (UTC)
404 Not Found,http://naissess.xjfllxa.cn,Critical,JP,2026-08-05 02:44:12 (UTC)
404: NOT_FOUND,http://node-layer.vercel.app,Low,US,2026-08-05 02:44:43 (UTC)
PayPal,http://www.logcoder-fawn.vercel.app,Low,US,2026-08-05 02:45:04 (UTC)
Suspected Phishing | Cloudflare,http://ledzr-startt.pages.dev,Low,,2026-08-05 02:45:36 (UTC)
Instagram,http://v0-instagram-accounts.vercel.app,Critical,US,2026-08-05 02:45:56 (UTC)
