title,domain,score,country_code,reg_dtime
Suspected Phishing | Cloudflare,http://ledgre-dekstop-en.pages.dev,Low,,2026-09-11 02:20:02 (UTC)
Suspected Phishing | Cloudflare,http://ledgr-desktop-docs.pages.dev,Low,,2026-09-11 02:20:44 (UTC)
Suspected Phishing | Cloudflare,http://ledgr-dsktoplve.pages.dev,Low,,2026-09-11 02:21:15 (UTC)
prywatnem1982875h7.rest | 522: Connection timed out,http://allegro.prywatnem1982875h7.rest,Critical,,2026-09-11 02:21:37 (UTC)
Suspected Phishing | Cloudflare,http://ledgr-live-s-en.pages.dev,Low,,2026-09-11 02:23:00 (UTC)
Site not found · GitHub Pages,http://shrimohite1.github.io,Low,US,2026-09-11 02:23:21 (UTC)
Site not found,http://infos-destinataire.bolt.host,Low,,2026-09-11 02:24:13 (UTC)
Suspected Phishing | Cloudflare,http://lives-ledger-us.pages.dev,Low,,2026-09-11 02:24:34 (UTC)
Suspected Phishing | Cloudflare,http://ledger-8c31.pages.dev,Low,,2026-09-11 02:25:16 (UTC)
Deployment Unavailable,http://confirm-address.vercel.app,Low,US,2026-09-11 02:25:37 (UTC)
Suspected Phishing | Cloudflare,http://ledgr-live-connect.pages.dev,Low,,2026-09-11 02:25:57 (UTC)
Suspected Phishing | Cloudflare,http://live-ledgr-faq.pages.dev,Low,,2026-09-11 02:26:18 (UTC)
Suspected Phishing | Cloudflare,http://ledgr-liv-learn.pages.dev,Low,,2026-09-11 02:26:39 (UTC)
Suspected Phishing | Cloudflare,http://idself-care.shop,Critical,,2026-09-11 02:27:00 (UTC)
Suspected Phishing | Cloudflare,http://ledgr-livv-app.pages.dev,Low,,2026-09-11 02:27:21 (UTC)
,http://yandex.emgnwprk.sberbank.avito.8sberbank.sbermegamarket.njzld1e9e0xr0yf9.dd388242094.top,Critical,US,2026-09-11 02:27:42 (UTC)
ANAマイル-Google Play のアプリ,http://receove-rakntanpointapp.com,Critical,JP,2026-09-11 02:28:03 (UTC)
,http://signinattcomdynamicilriaploginh8wpv3xsxu.mailserverrelease.workers.dev,Low,,2026-09-11 02:28:44 (UTC)
Zahlungsaufforderung | PayPal,http://www.www.paypal-pay.com,Critical,US,2026-09-11 02:29:05 (UTC)
Suspected Phishing | Cloudflare,http://live-ledgr-enn.pages.dev,Low,,2026-09-11 02:29:25 (UTC)
Suspected Phishing | Cloudflare,http://ledgr-us-com.pages.dev,Low,,2026-09-11 02:29:46 (UTC)
"One moment, please...",http://duckroblox.com,Critical,VN,2026-09-11 02:30:07 (UTC)
Suspected Phishing | Cloudflare,http://ledgr-live-log.pages.dev,Low,,2026-09-11 02:30:28 (UTC)
"One moment, please...",http://kg5.04d.mytemp.website,Low,DE,2026-09-11 02:30:49 (UTC)
aramex.glassy.ink,http://aramex.glassy.ink,Critical,,2026-09-11 02:31:20 (UTC)
1 new message,http://supp0rtassistance.vercel.app,Low,US,2026-09-11 02:31:41 (UTC)
Suspected Phishing | Cloudflare,http://ledggers-live.pages.dev,Low,,2026-09-11 02:32:12 (UTC)
403 Forbidden,http://it-akimbo.eu.cc,Low,US,2026-09-11 02:32:32 (UTC)
,http://uzswmnrcsrzaoin.vercel.app,Low,US,2026-09-11 02:33:03 (UTC)
Suspected Phishing | Cloudflare,http://livs-io-ledgr.pages.dev,Low,,2026-09-11 02:33:24 (UTC)
Site not found · GitHub Pages,http://rajesh207k.github.io,Low,US,2026-09-11 02:34:06 (UTC)
Zé Express - Sua Bebida Gelada Online,http://expresabertoho.vercel.app,Low,US,2026-09-11 02:34:27 (UTC)
"One moment, please...",http://r3novar44.freepage.cc,Safe,GB,2026-09-11 02:34:47 (UTC)
Suspected Phishing | Cloudflare,http://ledger-app-backup.pages.dev,Low,,2026-09-11 02:35:19 (UTC)
블로그를 찾을 수 없습니다.,http://www.undian-shopee48.blogspot.com,Low,US,2026-09-11 02:35:50 (UTC)
Suspected Phishing | Cloudflare,http://ledgr-liv-walet-in.pages.dev,Low,,2026-09-11 02:36:31 (UTC)
Suspected Phishing | Cloudflare,http://infos-attente.bolt.host,Low,,2026-09-11 02:36:52 (UTC)
Suspected Phishing | Cloudflare,http://ledgr-us-start.pages.dev,Low,,2026-09-11 02:37:34 (UTC)
Suspected Phishing | Cloudflare,http://ledgrr-live-io-faq.pages.dev,Low,,2026-09-11 02:38:05 (UTC)
Strona nie została znaleziona | Allegro Lokalnie,http://allegrolokalnie.pl-oferta87344537.click,Critical,,2026-09-11 02:39:07 (UTC)
Suspected Phishing | Cloudflare,http://ledgres-live-clb.pages.dev,Low,,2026-09-11 02:39:38 (UTC)
Suspected Phishing | Cloudflare,http://livefeq--ledger.pages.dev,Low,,2026-09-11 02:40:30 (UTC)
Facebook,http://www.facebookuserlogin.blogspot.com,Low,US,2026-09-11 02:41:01 (UTC)
Suspected Phishing | Cloudflare,http://n-us-desktop-ledgr.pages.dev,Low,,2026-09-11 02:41:22 (UTC)
roblox,http://hsgd26wqe.blogspot.com,Low,US,2026-09-11 02:41:53 (UTC)
Suspected Phishing | Cloudflare,http://lives-ledgr-es.pages.dev,Low,,2026-09-11 02:42:24 (UTC)
블로그를 찾을 수 없습니다.,http://www.ivanaalwis.blogspot.com,Low,US,2026-09-11 02:42:45 (UTC)
Site not found,http://inquisitive-moxie-9036ee.netlify.app,Low,SG,2026-09-11 02:43:26 (UTC)
,http://ambrmotchecks.vercel.app,Safe,US,2026-09-11 02:44:19 (UTC)
블로그를 찾을 수 없습니다.,http://undian-shopee48.blogspot.com,Low,US,2026-09-11 02:44:42 (UTC)
Ivana Alawi Espesyal sa Facebook,http://www.angeltemnsihlah.blogspot.com,Low,US,2026-09-11 02:45:02 (UTC)
Suspected Phishing | Cloudflare,http://ledgerr-start.pages.dev,Low,,2026-09-11 02:45:33 (UTC)
aramex.saddle.ink,http://aramex.saddle.ink,Critical,,2026-09-11 02:45:54 (UTC)
Zé Express - Sua Bebida Gelada Online,http://expressbebida24.vercel.app,Low,US,2026-09-11 02:46:36 (UTC)
Coming Soon - doccig.wonyl.click,http://dispute-coinbase.com,Critical,,2026-09-11 02:46:57 (UTC)
Suspected Phishing | Cloudflare,http://lives-ledgr--io.pages.dev,Low,,2026-09-11 02:47:18 (UTC)
Deployment Unavailable,http://fb-meta-verified-3658-sage.vercel.app,Low,US,2026-09-11 02:47:49 (UTC)
Suspected Phishing | Cloudflare,http://live-ledger-log.pages.dev,Low,,2026-09-11 02:48:10 (UTC)
Zé Express - Sua Bebida Gelada Online,http://www.expressbebida24.vercel.app,Low,US,2026-09-11 02:48:31 (UTC)
Document Access Portal,http://alhamradocumentreview-w96p8.ondigitalocean.app,Low,US,2026-09-11 02:48:52 (UTC)
Le Labo,http://telegram.lebo.work,Critical,FR,2026-09-11 02:49:23 (UTC)
Suspected Phishing | Cloudflare,http://live-cloud-ledger.pages.dev,Low,,2026-09-11 02:49:54 (UTC)
Site not found · GitHub Pages,http://bhartivaishnavi.github.io,Low,US,2026-09-11 02:50:26 (UTC)
Suspected Phishing | Cloudflare,http://log-en-ledgr-hlp.pages.dev,Low,,2026-09-11 02:50:47 (UTC)
,http://www.uzswmnrcsrzaoin.vercel.app,Low,US,2026-09-11 02:51:08 (UTC)
Claim Free Robux,http://robuxdeals-gamma.vercel.app,Low,US,2026-09-11 02:51:28 (UTC)
Suspected Phishing | Cloudflare,http://ledgr-live-apps.pages.dev,Low,,2026-09-11 02:51:49 (UTC)
Suspected Phishing | Cloudflare,http://ledgger-homepage.pages.dev,Low,,2026-09-11 02:52:10 (UTC)
,http://cmbrmotchecks.vercel.app,Safe,US,2026-09-11 02:52:31 (UTC)
Site not found · GitHub Pages,http://officialshahzebanwar-stack.github.io,Low,US,2026-09-11 02:52:52 (UTC)
Meta Verified - Rewards for you,http://verifiedbadge-aurora.vercel.app,Low,US,2026-09-11 02:53:12 (UTC)
블로그를 찾을 수 없습니다.,http://ivanaalwis.blogspot.com,Low,US,2026-09-11 02:53:33 (UTC)
Suspected Phishing | Cloudflare,http://live-ledgrr-us.pages.dev,Low,,2026-09-11 02:53:54 (UTC)
Zé Express - Sua Bebida Gelada Online,http://www.abertoexpres.vercel.app,Low,US,2026-09-11 02:54:25 (UTC)
Suspected Phishing | Cloudflare,http://ledgrr-iolive.pages.dev,Low,,2026-09-11 02:55:07 (UTC)
Suspected Phishing | Cloudflare,http://trezoe-suite-app.pages.dev,Low,,2026-09-11 02:55:28 (UTC)
Deployment Unavailable,http://fb-meta-verified-14259.vercel.app,Low,US,2026-09-11 02:55:49 (UTC)
Suspected Phishing | Cloudflare,http://ledgr-liveeu.pages.dev,Low,,2026-09-11 02:56:09 (UTC)
Suspected Phishing | Cloudflare,http://lives-en-ledgr.pages.dev,Low,,2026-09-11 02:56:30 (UTC)
Airbnb,http://www.airbnb-demo-delta.vercel.app,Low,US,2026-09-11 02:56:51 (UTC)
Ledger.com/Start® – How to Install Ledger Live & Initialize Device,http://ledgrr-com-hlp.wasmer.app,Low,SG,2026-09-11 02:57:12 (UTC)
Suspected Phishing | Cloudflare,http://live-ledger-eng-io.pages.dev,Low,,2026-09-11 02:57:54 (UTC)
"Yahoo | Mail, Weather, Search, Politics, News, Finance, Sports & Videos",http://icon.sigma-whatsapp.com,Critical,JP,2026-09-11 02:58:35 (UTC)
Suspected Phishing | Cloudflare,http://ledgerwalletshop-de.pages.dev,Low,,2026-09-11 02:59:37 (UTC)
Instagram,http://www.instagramrecovery.blogspot.com,Low,US,2026-09-11 02:59:57 (UTC)
Suspected Phishing | Cloudflare,http://logn-n-ledgr.pages.dev,Low,,2026-09-11 03:00:18 (UTC)
,http://bmbrmotchecks.vercel.app,Safe,US,2026-09-11 03:01:43 (UTC)
Suspected Phishing | Cloudflare,http://lives-ledgr-io.pages.dev,Low,,2026-09-11 03:02:03 (UTC)
Suspected Phishing | Cloudflare,http://hd-io-start-ledgerr.pages.dev,Low,,2026-09-11 03:02:24 (UTC)
Suspected Phishing | Cloudflare,http://ledgger-live-app-desktop.pages.dev,Low,,2026-09-11 03:02:55 (UTC)
Suspected Phishing | Cloudflare,http://live-ledger-apps-en.pages.dev,Low,,2026-09-11 03:03:16 (UTC)
Suspected Phishing | Cloudflare,http://ledgrr--live.pages.dev,Low,,2026-09-11 03:03:48 (UTC)
Site not found · GitHub Pages,http://lokendraankel12-lgtm.github.io,Low,US,2026-09-11 03:04:08 (UTC)
Messenger Clone,http://www.messenger-clone-psi.vercel.app,Low,US,2026-09-11 03:04:29 (UTC)
Suspected Phishing | Cloudflare,http://liv-ledger.pages.dev,Low,,2026-09-11 03:04:50 (UTC)
Suspected Phishing | Cloudflare,http://ledgre-secur.pages.dev,Low,,2026-09-11 03:05:11 (UTC)
,http://credvmiyunhgds.vercel.app,Low,US,2026-09-11 03:06:03 (UTC)
セゾンポイントモールを使うとスキマ時間がポイントに変わる！ | 簡単1分無料会員登録 ｜セゾンポイントモール,http://sasioncarid-mustee.com,Low,HK,2026-09-11 03:06:24 (UTC)
,http://bitflyer.vip,Critical,,2026-09-11 03:06:55 (UTC)
Suspected Phishing | Cloudflare,http://pj-x92kd7ujs8ajds832.pages.dev,Low,,2026-09-11 03:07:36 (UTC)
