title,domain,score,country_code,reg_dtime
404: NOT_FOUND,http://qvlq00387-h21.vercel.app,Low,US,2026-08-25 02:20:13 (UTC)
404: NOT_FOUND,http://policy-violation-center.com,Critical,US,2026-08-25 02:20:34 (UTC)
Suspected Phishing | Cloudflare,http://form-page-p89g.bradse9oi8fjsodifmdofmsdfsdof.workers.dev,Low,,2026-08-25 02:21:15 (UTC)
Deployment Unavailable,http://gcxd45-c17s.vercel.app,Low,US,2026-08-25 02:21:36 (UTC)
cad-checkpont612326841.vercel.app,http://cad-checkpont612326841.vercel.app,Low,US,2026-08-25 02:22:37 (UTC)
Transfer Trust Wallet,http://www.click-bep-bep20.vercel.app,Low,US,2026-08-25 02:25:22 (UTC)
Site not found · GitHub Pages,http://nowlakshay.github.io,Low,US,2026-08-25 02:25:53 (UTC)
SHOPEE,http://infohadiahshopee2.blogspot.com,Low,US,2026-08-25 02:26:13 (UTC)
Coinbase - Sign In,http://m.help-coinbase.beer,Critical,AE,2026-08-25 02:27:25 (UTC)
404: NOT_FOUND,http://yjvp69906-h21.vercel.app,Low,US,2026-08-25 02:27:56 (UTC)
"One moment, please...",http://bymailguide.com,Critical,US,2026-08-25 02:28:48 (UTC)
GEBYAR SHOPEE 12.12,http://gebyarshopee-97.blogspot.com,Low,US,2026-08-25 02:29:19 (UTC)
HADIAH SHOPEE 2023,http://www.shopee-282.blogspot.com,Low,US,2026-08-25 02:30:20 (UTC)
Redirecting...,http://bankofamericagroup.ph,Critical,US,2026-08-25 02:31:02 (UTC)
Suspected Phishing | Cloudflare,http://business-badge-help-page-vip-bdf334567363c4t234t.pages.dev,Low,,2026-08-25 02:31:22 (UTC)
Transfer Trust Wallet,http://click-bnb-to-click.vercel.app,Low,US,2026-08-25 02:31:53 (UTC)
WhatsApp网页版-多格式办公文档快速传输与商务确认,http://livepc.h5-whatsapp-zn.hl.cn,Critical,KR,2026-08-25 02:32:24 (UTC)
Netflix,http://www.netflix-two-mu.vercel.app,Critical,US,2026-08-25 02:33:16 (UTC)
Site not found · GitHub Pages,http://mohdazadk187-sketch.github.io,Low,US,2026-08-25 02:33:57 (UTC)
Index of /,http://www.supports.ewc-event.com,Critical,ID,2026-08-25 02:34:28 (UTC)
블로그를 찾을 수 없습니다.,http://instagram-secure-your-account.blogspot.com,Critical,US,2026-08-25 02:34:49 (UTC)
Suspected Malware | Cloudflare,http://sew-3zkhbs-w0r-s1n4-3kou3.pages.dev,Low,,2026-08-25 02:35:10 (UTC)
Deployment Unavailable,http://www.clone-instagram-zeta.vercel.app,Critical,US,2026-08-25 02:35:31 (UTC)
Site not found,http://outlookmicr.netlify.app,Low,SG,2026-08-25 02:35:51 (UTC)
allegrolokalnie.pl,http://allegrolokalnie.ofera783727222.shop,Low,,2026-08-25 02:36:22 (UTC)
HADIAH SHOPEE 2023,http://www.hadiah-shopee949.blogspot.com,Low,US,2026-08-25 02:37:03 (UTC)
Deployment Unavailable,http://lcvjymkagn1zvuxfxt.vercel.app,Low,US,2026-08-25 02:37:34 (UTC)
Redirecting...,http://bankofamerica-spa.ph,Critical,US,2026-08-25 02:38:26 (UTC)
Suspected Malware | Cloudflare,http://sp23ct-marek-biz-vunil-qelor.pages.dev,Low,,2026-08-25 02:39:17 (UTC)
Site not found · GitHub Pages,http://wasil-se.github.io,Low,US,2026-08-25 02:39:58 (UTC)
PESTA HADIAH SHOPEE,http://www.pestashopee-47.blogspot.com,Low,US,2026-08-25 02:40:50 (UTC)
404: NOT_FOUND,http://nytn68812-h21.vercel.app,Low,US,2026-08-25 02:41:31 (UTC)
Suspected Phishing | Cloudflare,http://js3bu1hw.pages.dev,Low,,2026-08-25 02:42:02 (UTC)
Suspected Malware | Cloudflare,http://hwcps35nhw-qnkxzlpw-4j9e6e-hwc01c.pages.dev,Low,,2026-08-25 02:42:33 (UTC)
amazon clone,http://my-amazon-frontend-new.netlify.app,Low,SG,2026-08-25 02:43:14 (UTC)
Suspected Phishing | Cloudflare,http://sp23ct-kavel-biz-nurix-telik.pages.dev,Critical,,2026-08-25 02:43:45 (UTC)
,http://allegrolokalnie.lokalna-666.sbs,Critical,NL,2026-08-25 02:44:27 (UTC)
WalletConnect: The onchain UX ecosystem — WalletConnect,http://willowy-moxie-4d085f.netlify.app,Low,SG,2026-08-25 02:44:58 (UTC)
welcome-BET365,http://f207l.xyz,Moderate,HK,2026-08-25 02:46:20 (UTC)
Manage your Apple ID - Apple,http://apple_se.wzebq.xyz,Critical,KR,2026-08-25 02:47:01 (UTC)
Deployment Unavailable,http://verication-casefb101310.vercel.app,Low,US,2026-08-25 02:47:43 (UTC)
Allegro Lokalnie - Wystaw ogłoszenia za darmo i kupuj od osób z Twojej okolicy,http://allegrolokalnie.ploferta3217832819.sbs,Low,PL,2026-08-25 02:48:14 (UTC)
Run this app to see the results here.,http://6d9d98b0-a858-41be-85b8-dfd3ad9f9331-00-2rwq1ehx6klt3.worf.replit.dev,Low,US,2026-08-25 02:49:05 (UTC)
Webmail Login | IONOS,http://www.ryland-gilt.vercel.app,Low,US,2026-08-25 02:49:36 (UTC)
Transfer Trust Wallet,http://www.bnb-to-transfer.vercel.app,Safe,US,2026-08-25 02:50:08 (UTC)
Tic Tac Toe Game | ronitkp06-proj,http://ronitkp06-proj.github.io,Low,US,2026-08-25 02:50:49 (UTC)
SHOPEE12.12,http://infoundianshopee19.blogspot.com,Low,US,2026-08-25 02:51:40 (UTC)
SHOPEE,http://infoundianshopee55.blogspot.com,Low,US,2026-08-25 02:52:11 (UTC)
404: NOT_FOUND,http://kqxd13727-h21.vercel.app,Low,US,2026-08-25 02:52:52 (UTC)
Search Engine,http://correosl.buzz,Critical,US,2026-08-25 02:53:13 (UTC)
Suspected Phishing | Cloudflare,http://business-badge-help-page-vip-bdf334567363v234ts.pages.dev,Low,,2026-08-25 02:54:04 (UTC)
Transfer Trust Wallet,http://www.go-still-transfer-bnb.vercel.app,Low,US,2026-08-25 02:54:25 (UTC)
404: NOT_FOUND,http://hhrtbj-3xx8d0aa.vercel.app,Low,US,2026-08-25 02:54:46 (UTC)
INSTAGRAM,http://instagram.rents.ac,Critical,AE,2026-08-25 02:55:07 (UTC)
Suspected Malware | Cloudflare,http://sp22ct-kelur-biz-pazo-meni-7uw.pages.dev,Low,,2026-08-25 02:56:29 (UTC)
,http://sdncontabil.com.br,Critical,BR,2026-08-25 02:57:20 (UTC)
Suspected Phishing | Cloudflare,http://logon.confirmation.vu,Critical,,2026-08-25 02:57:51 (UTC)
This app isn't live yet,http://creditopichincha-977--creditopichin8.replit.app,Low,US,2026-08-25 02:58:12 (UTC)
SHOPEE12.12,http://www.infoundianshopee19.blogspot.com,Low,US,2026-08-25 02:58:33 (UTC)
SHOPEE 12.12,http://www.infoundianshopee41.blogspot.com,Low,US,2026-08-25 02:59:14 (UTC)
iCloud,http://maps-icloud.com,Critical,RU,2026-08-25 03:00:06 (UTC)
Suspected Malware | Cloudflare,http://sp23ct-remun-biz-qavik-zolen.pages.dev,Low,,2026-08-25 03:00:37 (UTC)
Transfer Trust Wallet,http://click-to-enjoy.vercel.app,Low,US,2026-08-25 03:00:57 (UTC)
404: NOT_FOUND,http://fehp52104-h21.vercel.app,Low,US,2026-08-25 03:01:29 (UTC)
Amigos de las Finanzas | Banco Caja Social,http://amigosdelasfinanzas.com,Critical,US,2026-08-25 03:02:00 (UTC)
Cahya,http://www.gttyour-robloxrbx.blogspot.com,Critical,US,2026-08-25 03:02:52 (UTC)
Amazon Project,http://www.javascript-amazon-project-ruby.vercel.app,Low,US,2026-08-25 03:03:33 (UTC)
Transfer Trust Wallet,http://www.click-to-transfer-bep20.vercel.app,Low,US,2026-08-25 03:04:45 (UTC)
404: NOT_FOUND,http://rersitkjvg9vov3dvp.vercel.app,Low,US,2026-08-25 03:05:37 (UTC)
Transfer Trust Wallet,http://www.click-to-transsfer.vercel.app,Low,US,2026-08-25 03:06:28 (UTC)
shopeeid,http://shopeeco47.blogspot.com,Low,US,2026-08-25 03:07:20 (UTC)
Suspected Phishing | Cloudflare,http://ledger-cmstart.pages.dev,Low,,2026-08-25 03:08:01 (UTC)
Site not found · GitHub Pages,http://tneetu97.github.io,Low,US,2026-08-25 03:08:22 (UTC)
Suspected Malware | Cloudflare,http://sauq-idlv-3o6-78m-ta84s5.pages.dev,Low,,2026-08-25 03:08:42 (UTC)
SHOPEE12.12,http://infoundianshopee37.blogspot.com,Low,US,2026-08-25 03:09:03 (UTC)
HADIAH SHOPEE 12-12,http://pemenangshopee13.blogspot.com,Low,US,2026-08-25 03:09:45 (UTC)
HADIAH SHOPEE 12-12,http://www.pemenangshopee13.blogspot.com,Low,US,2026-08-25 03:10:36 (UTC)
Site is created successfully!,http://live-apps-outlook-connect.abrdns.com,Critical,FR,2026-08-25 03:11:27 (UTC)
HADIAH SHOPEE 2023,http://shopee-282.blogspot.com,Low,US,2026-08-25 03:12:09 (UTC)
HADIAH SHOPEE 2023,http://www.shopee-718.blogspot.com,Low,US,2026-08-25 03:12:50 (UTC)
Deployment Unavailable,http://www.verication-casefb101310.vercel.app,Low,US,2026-08-25 03:13:41 (UTC)
Transfer Trust Wallet,http://www.transfer-to-click.vercel.app,Low,US,2026-08-25 03:14:02 (UTC)
Site not found,http://theccguy-delivery.netlify.app,Low,SG,2026-08-25 03:14:23 (UTC)
Suspected Phishing | Cloudflare,http://22385-eha5-sgn2v-h7h7-sjbhpr.pages.dev,Low,,2026-08-25 03:14:43 (UTC)
Zimbra Web Client Sign In,http://zimupdate-portal.vercel.app,Low,US,2026-08-25 03:15:04 (UTC)
Transfer Trust Wallet,http://send-usdt-nine.vercel.app,Low,US,2026-08-25 03:15:45 (UTC)
Plesk Obsidian 18.0.71,http://adebisix.com,Critical,US,2026-08-25 03:16:06 (UTC)
404: NOT_FOUND,http://rsbn09026-h21.vercel.app,Low,US,2026-08-25 03:16:37 (UTC)
Saas UI Landingspage,http://session-check.vercel.app,Low,US,2026-08-25 03:17:18 (UTC)
Redirecting...,http://bankofamerica-sanal.ph,Critical,US,2026-08-25 03:18:10 (UTC)
Suspected Phishing | Cloudflare,http://i1i8uqzv.pages.dev,Low,,2026-08-25 03:18:30 (UTC)
Hadiah Shopee 11-11,http://www.pemenang67.blogspot.com,Low,US,2026-08-25 03:19:22 (UTC)
Disfruta tu Seguro,http://segurocarbancol.vercel.app,Low,US,2026-08-25 03:19:53 (UTC)
404: NOT_FOUND,http://zquo33659-h21.vercel.app,Low,US,2026-08-25 03:21:15 (UTC)
